purpose,mode,period,area,traveller_type,trip_rate,tt_desc
HBE,PT,AM,4,64,0.008,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,4,65,0.011,"female students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,4,66,0.002,"female students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,4,67,0.011,"female students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,4,68,0.002,"female students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,4,69,0.002,"female students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,4,70,0.010,"female students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,4,71,0.004,"female students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,4,72,0.001,"female students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,4,73,0.003,"female not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,4,74,0.000,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,4,75,0.004,"female not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,4,76,0.001,"female not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,4,77,0.001,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,4,78,0.005,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,4,79,0.002,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,4,80,0.001,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,4,81,0.000,"female 75+, in 1 adult households with no car"
HBE,PT,AM,4,82,0.000,"female 75+, in 1 adult households with one or more cars"
HBE,PT,AM,4,83,0.000,"female 75+, in 2 adult households with no car"
HBE,PT,AM,4,84,0.000,"female 75+, in 2 adult households with one car"
HBE,PT,AM,4,85,0.000,"female 75+, in 2 adult households with two plus cars"
HBE,PT,AM,4,86,0.000,"female 75+, in 3+ adult households with no car"
HBE,PT,AM,4,87,0.001,"female 75+, in 3+ adult households with one car"
HBE,PT,AM,4,88,0.000,"female 75+, in 3+ adult households with two plus cars"
HBE,PT,AM,5,1,0.003,"Children (0 to 15), in 1 adult household with no car"
HBE,PT,AM,5,2,0.000,"Children (0 to 15),in 1 adult household with one or more cars"
HBE,PT,AM,5,3,0.003,"Children (0 to 15), in 2 adult household with no car"
HBE,PT,AM,5,4,0.001,"Children (0 to 15), in 2 adult household with one car"
HBE,PT,AM,5,5,0.000,"Children (0 to 15), in 2 adult household with two or more cars"
HBE,PT,AM,5,6,0.003,"Children (0 to 15), in 3+ adult household with no car"
HBE,PT,AM,5,7,0.001,"Children (0 to 15), in 3+ adult household with one car"
HBE,PT,AM,5,8,0.000,"Children (0 to 15), in 3+ adult household with two or more cars"
HBE,PT,AM,5,9,0.058,"males in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,10,0.013,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,11,0.055,"males in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,12,0.015,"males in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,13,0.012,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,14,0.072,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,15,0.017,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,16,0.011,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,17,0.092,"males in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,18,0.008,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,19,0.063,"males in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,20,0.016,"males in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,21,0.012,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,22,0.074,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,23,0.017,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,24,0.009,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,25,0.010,"male students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,26,0.001,"male students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,27,0.011,"male students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,28,0.002,"male students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,29,0.001,"male students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,30,0.010,"male students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,31,0.002,"male students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,32,0.001,"male students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,33,0.007,"male not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,34,0.001,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,35,0.008,"male not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,36,0.001,"male not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,37,0.001,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,38,0.011,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,39,0.002,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,40,0.001,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,41,0.001,"male 75+, in 1 adult households with no car"
HBE,PT,AM,5,42,0.000,"male 75+, in 1 adult households with one car"
HBE,PT,AM,5,43,0.001,"male 75+, in 2 adult households with no car"
HBE,PT,AM,5,44,0.000,"male 75+, in 2 adult households with one car"
HBE,PT,AM,5,45,0.001,"male 75+, in 2 adult households with two plus cars"
HBE,PT,AM,5,46,0.000,"male 75+, in 3+ adult households with no car"
HBE,PT,AM,5,47,0.001,"male 75+, in 3+ adult households with one car"
HBE,PT,AM,5,48,0.001,"male 75+, in 3+ adult households with two plus cars"
HBE,PT,AM,5,49,0.044,"females in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,50,0.004,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,51,0.041,"females in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,52,0.014,"females in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,53,0.013,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,54,0.054,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,55,0.011,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,56,0.009,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,57,0.056,"females in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,58,0.006,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,59,0.041,"females in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,60,0.011,"females in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,61,0.006,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,62,0.054,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,63,0.014,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,64,0.002,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,65,0.011,"female students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,66,0.001,"female students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,67,0.011,"female students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,68,0.002,"female students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,69,0.002,"female students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,70,0.010,"female students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,71,0.002,"female students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,72,0.001,"female students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,73,0.003,"female not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,5,74,0.000,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,5,75,0.004,"female not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,5,76,0.001,"female not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,5,77,0.001,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,5,78,0.005,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,5,79,0.001,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,5,80,0.001,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,5,81,0.000,"female 75+, in 1 adult households with no car"
HBE,PT,AM,5,82,0.000,"female 75+, in 1 adult households with one or more cars"
HBE,PT,AM,5,83,0.000,"female 75+, in 2 adult households with no car"
HBE,PT,AM,5,84,0.000,"female 75+, in 2 adult households with one car"
HBE,PT,AM,5,85,0.000,"female 75+, in 2 adult households with two plus cars"
HBE,PT,AM,5,86,0.000,"female 75+, in 3+ adult households with no car"
HBE,PT,AM,5,87,0.001,"female 75+, in 3+ adult households with one car"
HBE,PT,AM,5,88,0.000,"female 75+, in 3+ adult households with two plus cars"
HBE,PT,AM,6,1,0.004,"Children (0 to 15), in 1 adult household with no car"
HBE,PT,AM,6,2,0.000,"Children (0 to 15),in 1 adult household with one or more cars"
HBE,PT,AM,6,3,0.004,"Children (0 to 15), in 2 adult household with no car"
HBE,PT,AM,6,4,0.001,"Children (0 to 15), in 2 adult household with one car"
HBE,PT,AM,6,5,0.000,"Children (0 to 15), in 2 adult household with two or more cars"
HBE,PT,AM,6,6,0.004,"Children (0 to 15), in 3+ adult household with no car"
HBE,PT,AM,6,7,0.001,"Children (0 to 15), in 3+ adult household with one car"
HBE,PT,AM,6,8,0.000,"Children (0 to 15), in 3+ adult household with two or more cars"
HBE,PT,AM,6,9,0.061,"males in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,6,10,0.005,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,6,11,0.058,"males in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,6,12,0.014,"males in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,6,13,0.012,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,6,14,0.076,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,6,15,0.030,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,6,16,0.010,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,6,17,0.087,"males in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,AM,6,18,0.004,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,6,19,0.059,"males in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,AM,6,20,0.015,"males in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,AM,6,21,0.012,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,6,22,0.072,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,6,23,0.032,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,6,24,0.005,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,6,25,0.009,"male students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,6,26,0.000,"male students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,6,27,0.010,"male students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,6,28,0.002,"male students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,6,29,0.001,"male students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,6,30,0.010,"male students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,6,31,0.004,"male students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,6,32,0.001,"male students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,6,33,0.007,"male not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,AM,6,34,0.000,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,AM,6,35,0.008,"male not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,AM,6,36,0.001,"male not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,AM,6,37,0.001,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,AM,6,38,0.012,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,AM,6,39,0.005,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,AM,6,40,0.001,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,AM,6,41,0.001,"male 75+, in 1 adult households with no car"
HBE,PT,AM,6,42,0.000,"male 75+, in 1 adult households with one car"
HBE,PT,AM,6,43,0.001,"male 75+, in 2 adult households with no car"
HBE,PT,AM,6,44,0.000,"male 75+, in 2 adult households with one car"
HBE,PT,AM,6,45,0.001,"male 75+, in 2 adult households with two plus cars"
HBE,PT,AM,6,46,0.000,"male 75+, in 3+ adult households with no car"
HBE,PT,AM,6,47,0.003,"male 75+, in 3+ adult households with one car"
HBE,PT,AM,6,48,0.000,"male 75+, in 3+ adult households with two plus cars"
HBE,PT,AM,6,49,0.046,"females in full time employment (16 to 74), in 1 adult households with no car"
