purpose,mode,period,area,work_type,traveller_type,trip_rate,tt_desc
HBE,PT,IP,5,WBC,13,0.009703877,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,5,WBC,14,0.043128343,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,5,WBC,15,0.004312834,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,5,WBC,16,0.00754746,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,5,WBC,17,0.062536097,"males in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,5,WBC,18,0.010782086,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,5,WBC,19,0.038815508,"males in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,5,WBC,20,0.009703877,"males in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,5,WBC,21,0.008625669,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,5,WBC,22,0.044206551,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,5,WBC,23,0.005391043,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,5,WBC,24,0.005391043,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,5,WBC,49,0.029111631,"females in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,5,WBC,50,0.012938503,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,5,WBC,51,0.024798797,"females in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,5,WBC,52,0.006469251,"females in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,5,WBC,53,0.006469251,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,5,WBC,54,0.032346257,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,5,WBC,55,0.004312834,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,5,WBC,56,0.003234626,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,5,WBC,57,0.0377373,"females in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,5,WBC,58,0.00754746,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,5,WBC,59,0.024798797,"females in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,5,WBC,60,0.006469251,"females in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,5,WBC,61,0.003234626,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,5,WBC,62,0.032346257,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,5,WBC,63,0.004312834,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,5,WBC,64,0,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,1,0.002,"Children (0 to 15), in 1 adult household with no car"
HBE,PT,IP,6,ALL,2,0,"Children (0 to 15),in 1 adult household with one or more cars"
HBE,PT,IP,6,ALL,3,0.002,"Children (0 to 15), in 2 adult household with no car"
HBE,PT,IP,6,ALL,4,0,"Children (0 to 15), in 2 adult household with one car"
HBE,PT,IP,6,ALL,5,0,"Children (0 to 15), in 2 adult household with two or more cars"
HBE,PT,IP,6,ALL,6,0.002,"Children (0 to 15), in 3+ adult household with no car"
HBE,PT,IP,6,ALL,7,0.001,"Children (0 to 15), in 3+ adult household with one car"
HBE,PT,IP,6,ALL,8,0,"Children (0 to 15), in 3+ adult household with two or more cars"
HBE,PT,IP,6,WAH,9,0.028955245,"males in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WAH,10,0.003047921,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WAH,11,0.024383364,"males in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WAH,12,0.004571881,"males in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WAH,13,0.008381782,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WAH,14,0.032003166,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WAH,15,0.010667722,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WAH,16,0.005333861,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,WAH,17,0.041908908,"males in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WAH,18,0.00228594,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WAH,19,0.025145345,"males in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WAH,20,0.004571881,"males in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WAH,21,0.005333861,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WAH,22,0.030479206,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WAH,23,0.010667722,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WAH,24,0.006095841,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,25,0.006,"male students (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,ALL,26,0,"male students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,ALL,27,0.006,"male students (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,ALL,28,0.001,"male students (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,ALL,29,0.001,"male students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,30,0.005,"male students (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,ALL,31,0.002,"male students (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,ALL,32,0.001,"male students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,33,0.004,"male not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,ALL,34,0,"male not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,ALL,35,0.005,"male not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,ALL,36,0.001,"male not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,ALL,37,0.001,"male not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,38,0.007,"male not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,ALL,39,0.002,"male not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,ALL,40,0.001,"male not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,41,0,"male 75+, in 1 adult households with no car"
HBE,PT,IP,6,ALL,42,0,"male 75+, in 1 adult households with one car"
HBE,PT,IP,6,ALL,43,0,"male 75+, in 2 adult households with no car"
HBE,PT,IP,6,ALL,44,0,"male 75+, in 2 adult households with one car"
HBE,PT,IP,6,ALL,45,0,"male 75+, in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,46,0,"male 75+, in 3+ adult households with no car"
HBE,PT,IP,6,ALL,47,0.001,"male 75+, in 3+ adult households with one car"
HBE,PT,IP,6,ALL,48,0.001,"male 75+, in 3+ adult households with two plus cars"
HBE,PT,IP,6,WAH,49,0.022097424,"females in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WAH,50,0.00228594,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WAH,51,0.018287523,"females in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WAH,52,0.003047921,"females in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WAH,53,0.004571881,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WAH,54,0.024383364,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WAH,55,0.007619801,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WAH,56,0.005333861,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,WAH,57,0.025145345,"females in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WAH,58,0.00152396,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WAH,59,0.017525543,"females in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WAH,60,0.003809901,"females in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WAH,61,0.003809901,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WAH,62,0.022859404,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WAH,63,0.009143762,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WAH,64,0.005333861,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,65,0.007,"female students (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,ALL,66,0.001,"female students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,ALL,67,0.006,"female students (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,ALL,68,0.001,"female students (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,ALL,69,0.001,"female students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,70,0.006,"female students (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,ALL,71,0.002,"female students (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,ALL,72,0.001,"female students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,73,0.001,"female not employed / students (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,ALL,74,0,"female not employed / students (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,ALL,75,0.002,"female not employed / students (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,ALL,76,0,"female not employed / students (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,ALL,77,0,"female not employed / students (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,78,0.003,"female not employed / students (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,ALL,79,0.001,"female not employed / students (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,ALL,80,0.001,"female not employed / students (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,ALL,81,0,"female 75+, in 1 adult households with no car"
HBE,PT,IP,6,ALL,82,0,"female 75+, in 1 adult households with one or more cars"
HBE,PT,IP,6,ALL,83,0,"female 75+, in 2 adult households with no car"
HBE,PT,IP,6,ALL,84,0,"female 75+, in 2 adult households with one car"
HBE,PT,IP,6,ALL,85,0,"female 75+, in 2 adult households with two plus cars"
HBE,PT,IP,6,ALL,86,0,"female 75+, in 3+ adult households with no car"
HBE,PT,IP,6,ALL,87,0.001,"female 75+, in 3+ adult households with one car"
HBE,PT,IP,6,ALL,88,0,"female 75+, in 3+ adult households with two plus cars"
HBE,PT,IP,6,WBC,9,0.040971926,"males in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WBC,10,0.004312834,"males in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WBC,11,0.034502674,"males in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WBC,12,0.006469251,"males in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WBC,13,0.011860294,"males in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WBC,14,0.04528476,"males in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WBC,15,0.01509492,"males in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WBC,16,0.00754746,"males in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,WBC,17,0.059301471,"males in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WBC,18,0.003234626,"males in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WBC,19,0.035580883,"males in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WBC,20,0.006469251,"males in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WBC,21,0.00754746,"males in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WBC,22,0.043128343,"males in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WBC,23,0.01509492,"males in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WBC,24,0.008625669,"males in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,WBC,49,0.031268048,"females in full time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WBC,50,0.003234626,"females in full time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WBC,51,0.025877006,"females in full time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WBC,52,0.004312834,"females in full time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WBC,53,0.006469251,"females in full time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WBC,54,0.034502674,"females in full time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WBC,55,0.010782086,"females in full time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WBC,56,0.00754746,"females in full time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,6,WBC,57,0.035580883,"females in part time employment (16 to 74), in 1 adult households with no car"
HBE,PT,IP,6,WBC,58,0.002156417,"females in part time employment (16 to 74), in 1 adult households with one or more cars"
HBE,PT,IP,6,WBC,59,0.024798797,"females in part time employment (16 to 74), in 2 adult households with no car"
HBE,PT,IP,6,WBC,60,0.005391043,"females in part time employment (16 to 74), in 2 adult households with one car"
HBE,PT,IP,6,WBC,61,0.005391043,"females in part time employment (16 to 74), in 2 adult households with two plus cars"
HBE,PT,IP,6,WBC,62,0.032346257,"females in part time employment (16 to 74), in 3+ adult households with no car"
HBE,PT,IP,6,WBC,63,0.012938503,"females in part time employment (16 to 74), in 3+ adult households with one car"
HBE,PT,IP,6,WBC,64,0.00754746,"females in part time employment (16 to 74), in 3+ adult households with two plus cars"
HBE,PT,IP,7,ALL,1,0.003,"Children (0 to 15), in 1 adult household with no car"
HBE,PT,IP,7,ALL,2,0.001,"Children (0 to 15),in 1 adult household with one or more cars"
HBE,PT,IP,7,ALL,3,0.003,"Children (0 to 15), in 2 adult household with no car"
HBE,PT,IP,7,ALL,4,0,"Children (0 to 15), in 2 adult household with one car"
